5583097620352,55
5255350703461,46
9412715213758,55
5234018548691,56
8522864617032,54
8245067226916,58
9172466181353,56
1837417880406,57
8801797881205,64
9373948012983,66
1387825757997,78
8145963437600,56
2817514830606,51
5222889634583,65
2640594263531,50
7948268845694,80
2958557387284,73
2350765300870,46
1809196628757,69
1930172811493,49
1768747307849,71
8495201138551,52
1975869503183,65
5834112918659,62
1535437871549,62
3639478292438,68
7947669788360,80
2633570861044,49
8906578837921,73
5831680942530,54
8225331330400,34
1571086594121,50
3971185602530,50
5367345205587,60
9151275970476,63
4456190486328,60
4733215995331,55
8213645533397,59
7981226960888,74
7050472266825,54
3023590954430,47
1993081954280,59
8901702551977,61
1373561483003,44
2325770259421,49
5356580492509,61
1204233228337,40
5818427714409,60
4029107594963,59
7508918661722,62
6747380897969,83
7655493021130,46
3668304482180,53
5535612534825,54
9553052792829,66
3706331680256,50
1444437755507,56
9358321896626,68
2701155290791,49
1614436326589,58
4820053125991,49
2210041729381,40
4580223354408,48
7727310622664,53
4684996517026,67
3494646172289,65
4894374132782,62
4657473432160,52
1191612241344,39
4901070211849,46
3841097173581,57
4420193623292,47
8487523005590,56
1947365694098,71
2876248533482,62
9718767400318,61
4128443839122,51
7328084692264,61
7636848023547,63
5077071572688,63
5150078900768,56
9640286450626,58
7978502127256,61
8280002185952,50
9335225768046,60
6844066811898,69
5692258546366,67
8933861718850,67
1591114416179,50
7787221594073,62
3105457088673,57
3682003219585,52
3450735032157,45
4624779107465,62
2092961277261,54
4059441149225,50
1003504913887,49
1671127350120,36
2021144712118,34
1439904562798,67
1290874863284,62
8115620753383,52
8264453829381,63
6866695151970,69
9637417670158,64
8664913460272,58
1420115689566,54
1670123611238,41
4242025786599,63
4864108419667,64
1882209415823,53
7529192220297,57
8164820200631,41
5369172240231,45
2277619764607,64
7859810877786,81
7594601119007,50
6750996969957,87
7589359834489,82
4147892658363,66
2779475636823,69
7817323077254,56
8160954895890,72
8349860067060,57
7618038743481,60
8679523363107,60
8459964220698,72
2151211808715,42
9763900546075,61
7446428397048,66
2365468045852,58
3505280126133,39
9568225863224,62
3286111420343,38
6783695871222,66
5530458059793,63
2948671334276,62
5933033631021,39
9588766205226,66
3239959144222,55
9175633144829,62
4762481924099,65
8686992132815,68
5536703777790,66
7688674183152,66
3396085245465,60
9190547795827,73
9723215878789,76
6792435233921,56
6841435887454,67
7277586656937,78
1883018505818,56
7381932037451,53
1759972702091,59
1060541157874,49
4694153930201,47
5260220537218,43
5267434179965,68
5494499005133,56
3639377785655,74
9538987279010,68
3156432876520,52
1753811221494,48
6827185591785,72
3616101270889,52
1651508358670,55
6811035150113,35
5709334266116,53
5998336052821,61
2749984642742,68
1387494101643,51
1588672726600,58
7373428236157,58
5498475938042,68
6829772674589,80
1519688934625,67
8813457831203,53
9693682238061,63
6530475983814,63
6466760232528,57
1630612309116,39
7163419289361,60
2028707417386,55
1249461300919,49
7263332405972,53
1808763531922,55
1151395790822,53
7003061826363,45
4737412138202,44
5564841373258,61
3338077956551,62
3003660881410,40
5558956730196,69
8564201570064,48
6133786564464,63
2767724346613,58
1000429560014,32
1023864347933,53
7007282888015,56
5748423652177,61
5041799267701,58
4797276637400,62
1344010621599,45
5761313188021,46
3042370328836,49
7498425646731,66
5905683900861,60
5667182062611,51
8390615962588,70
8050144661713,46
4030842863863,55
5337863068143,57
6219491813871,60
4844361787110,54
5704274829884,68
1762273575617,59
6484195425742,61
2732910587800,52
4548533942247,60
7026214466184,51
9211318589262,57
4397384491140,57
3234090036626,44
1755994664362,67
1388731514385,57
1646677851834,66
8358421616598,66
7074224016367,49
7096505362480,55
1655749478603,65
2494182398176,64
2175441324227,44
1276473528009,54
5035066751053,46
4724274500058,48
6519852714554,62
6611025471797,56
6503908262349,57
8284148541678,66
7291189468805,68
8455920511052,47
5938895529673,79
5294417302081,46
1685412864443,56
3495277322241,51
3775432302058,49
8847656555865,78
5412160645041,39
4800365885232,54
9688706857251,72
4029689520281,56
4174796853320,59
3471561195681,57
9162430948809,63
2640012849613,46
7807177960654,67
9791927716169,74
6569348998925,83
9924071466944,65
2251370833926,51
3623880182134,49
5047442771304,48
2572633590813,54
1059734326397,59
5412940383202,43
3630857097053,56
3048775582449,66
9973638106518,66
1740796681327,61
3214180070101,28
2198049374449,64
2813832299448,63
7757544569811,69
7408956569839,79
2116093789952,62
1318184019459,54
8778282136107,60
7385310964155,57
3772477142340,51
6614849493044,62
7996284531153,63
2725750344522,48
9621636984093,66
2969138862574,70
5750314075024,43
8400479955167,65
4046307861090,48
1023748999284,66
2302664900754,48
9475773062637,66
9837107386491,66
8918264807408,65
4626396167931,63
7316185453852,58
9270036590746,58
4397820438124,55
4475679556825,73
2665543622766,60
9070625685267,63
9339119545232,56
4961101958071,52
9420668243324,53
6918753147537,66
1596805414092,54
5719309665914,65
3130917193224,45
8501485266399,66
9514852446134,56
4454257597649,71
6004207379326,49
2550192377704,52
5489127417104,53
6863889147550,70
6176061791415,54
4959005225728,58
7423768221423,51
4443529102549,52
6008694531684,60
1230008539347,45
8711186206724,53
5174235576561,57
1639201942972,55
1566453761759,65
4518018763285,58
3020512765215,39
8383455313266,57
8675112351349,55
8921352513723,51
6584994249467,77
2959327235144,56
5471088809547,66
3335568027755,59
5413107273029,44
9198173697028,70
1899020436490,55
9655392831654,66
9716810785148,65
8932545890153,62
3888313987806,72
2047226235869,56
1445131435491,45
1103042859422,41
2725148138494,58
3841970493875,68
4345789984082,71
8907968719904,77
6375735627017,59
7565394094023,57
1567787731002,54
9370678928141,65
9673043852804,59
3070289295379,64
1601050124130,24
1793458100538,54
4893309859678,79
1936783038971,65
3849151113025,43
9159588778147,79
8341578476820,63
8255677989109,76
1686270338796,66
2432244664949,59
7749456598100,65
3202480328075,44
8442817428879,72
2550277870614,54
2837923469422,61
8509846415827,67
2922629008554,54
7807318151071,49
8055983165799,75
4609319202857,56
7246007053736,50
9729716121135,54
9914326166528,62
1373779804789,73
9311184991714,58
4782413052688,58
4605946061923,55
5209501945238,53
5234366964862,64
9819322258148,62
8931550090608,54
1098367819298,71
2084408846906,59
9789093868823,80
2670751325659,58
4235658849583,70
3761043670037,47
5204446373663,53
6152315224657,49
5461438617227,56
3453377291169,60
9125483635491,60
8618749361874,72
1583716141250,44
7957831549834,73
4081404485959,61
5101425169659,54
6788113560959,68
8130215597418,54
2901464823551,50
4891020244558,52
5428641688702,61
9940348095664,67
1167470392519,55
9898371101352,57
3804476778751,67
7551762785102,56
1125172253060,35
3162519272164,49
6654285506290,58
7811265936169,64
1075453061110,34
9240577830274,58
4375067588654,68
9726186313749,66
2109721830217,43
7550061930128,47
2430813096558,54
1884319977115,64
7193525305117,49
8164009162454,50
2413062492222,39
5912743683685,67
2024967635090,53
8874737328508,70
4200109273654,43
9906315193862,62
8090227110875,50
1117780174279,55
5916830951510,53
1158319552488,60
2629949002408,55
4073748695940,66
5405597647858,73
7213711541345,44
9246186046625,59
5563567524308,59
7909202723416,52
1929556437637,67
4922482818985,70
2917262309789,65
7248626360142,51
8003059277795,62
3357850283364,57
2331540155589,51
9875671514437,67
3822557503409,53
1133259543048,48
8675586653448,75
2134947835457,62
5602204994254,52
1345890455491,58
2076154271814,48
9150646488094,64
8250152499505,55
3593933050327,52
3045464845326,54
9786583285947,81
1501373642787,54
3539993194050,60
4112707910399,53
5735112335107,43
2562533829540,54
3773216135697,60
4333292438861,56
2821584698690,68
5370948631250,53
3409335113864,50
6570542540116,46
9560999093615,71
8723455263961,61
1587661495186,67
5895878924893,85
8081322928076,56
2734033949491,58
3127110817405,40
9010647412191,45
7449785503811,62
9504102448872,54
4236154861322,47
5047848913096,64
6782255228542,58
3193111074479,50
2920870296638,62
4588515874415,65
8340711004084,40
1570683145080,48
1087990756753,67
5715544698879,78
6461640839554,61
3005896926019,58
7079203616142,48
9269328739048,70
1434136476059,53
7999886627968,94
8164592010550,46
4068268481249,62
6173888173644,66
7810110501224,32
4899580513513,61
5152356119758,58
9810526788061,61
6993615029307,60
4978337663283,69
6827490438247,64
6069694421992,67
1979829188260,70
1444051932200,35
1023710330826,36
2948476325645,65
4200878339962,61
1317651614819,53
6837641209567,64
4441028356544,50
1840186092044,47
6487889953737,84
7944588837146,74
6031060031529,36
9321411437842,49
2293323761255,50
3656938941166,67
9737059081462,61
3033174817154,47
4362792677692,70
2878133510957,59
7543194309884,65
4806669438050,59
9742451884924,67
2097712577020,49
4561754179166,62
7099740066470,59
7021234742907,48
6191790119135,53
1695995509950,72
5389683561308,65
5011424014750,34
4260117080967,51
4580458601873,59
7888795735190,77
3057377655064,58
6840708592408,61
3505062274634,47
8727663391604,62
7968519645331,67
7519569645342,66
9955455671153,65
4201654789051,52
2645919711763,61
4376835328111,52
8445789711179,71
4687816101098,59
7867493285094,72
6484947162525,63
2672714826426,57
5263710305164,43
2093894575840,64
7733413580148,54
1776381256714,58
1710939056699,65
5577753719691,72
5317413036723,45
1169689974396,78
6794701195933,64
9156970579692,75
1410646263219,45
1335021067739,47
1502771009796,54
1919619087487,70
3213761266646,53
5181680948393,65
7751817868212,63
7984708605270,63
6467333383277,62
5210424752288,50
8176581812699,71
8593851998065,76
9111201054494,41
3313269417706,52
3975645920315,59
4619922694028,62
7987007567367,72
1905994815658,70
1485315557380,55
6765518339840,65
7627979662223,68
2014354575584,53
4429611141737,50
4135071206060,35
5121513150167,38
1153698087358,64
1138169231498,56
6389496428692,76
6091941745889,71
3177742760238,57
4121562609610,43
5040342378803,47
6704860440092,50
4824600963588,63
6449975654865,78
7472967048897,78
1227458946824,62
6237535268345,59
2089528846662,66
6373353853520,53
8024194651409,53
6998742013178,65
2080686098663,62
1613261737615,49
5146869969197,80
5589303356408,59
6383542570184,56
7764968504590,70
4974525289663,70
9837887634171,72
1972723531011,42
8498938560436,73
7678918574712,72
7374887126266,67
9683242292758,67
3658986836104,67
7003219158321,42
3651365641527,54
7796109486450,66
1813572187165,55
1475784628332,60
4283311208771,47
7460588408534,62
4886952470319,66
2089461669760,64
6732491971951,64
3272994750754,64
1392641434541,47
7526975161532,59
5991222817780,61
8408009097200,47
6935067568534,67
2006637788897,71
9781750648084,67
6467413003508,47
8682812557197,69
9044674202200,40
9720503488358,62
8865551374887,75
6517793725123,58
3099156881762,65
7936054208401,49
3329881767574,70
1245491928621,54
4854023532567,54
7067514309067,55
8938056999276,81
1268224772774,59
6774211070955,54
8302649154616,55
4462535298723,60
5049481970082,57
7117476815925,63
8886176627557,76
9538411831226,53
8745394538184,69
8995086846365,77
7618367936348,71
5509648378105,61
3487749931989,81
9508901953464,63
5815073648808,63
8000259067149,51
8024983839785,74
6652962760012,52
8443029561667,61
4035672911578,58
9298939338013,67
7150892478623,62
6732746607718,64
3480342122448,45
3406900729866,60
2876682566821,67
1260442682061,42
7790068373332,58
3355366622691,57
3475580913757,64
2125590435062,44
5034374516047,49
5457401657923,58
4441862499895,73
9186176867700,66
5936154823507,58
6585172976063,65
9123997346422,61
5585172582041,53
1123956668664,63
8766599800805,71
5857399815951,75
8079912613308,57
9584825864176,73
9874356398597,83
2245129235597,56
9667015313857,61
6767469646473,75
3281153902294,49
3331276514103,39
7175660606040,48
4460794496247,66
1212181541103,30
5131501346743,43
2734237724050,46
3280089450062,47
2021958872606,56
5016111492353,41
5275703836277,62
6931146597639,69
8036114806205,44
2057747029591,58
2203622983003,40
4433846694665,68
9341646182994,66
3735496167694,70
4402408753152,45
8664683053452,60
2667455825191,61
6583404007165,49
8494596875938,85
6444228973524,60
8365241667243,57
1049400238813,43
3396798120068,62
6963320854630,55
8170880681280,57
8769890688581,83
4334674930725,57
4713065745002,44
7725469216874,68
3939795782706,75
4882553619217,61
2928912688630,64
7740815476800,57
7950257245961,62
2311809788231,53
2924160807072,48
6483538425858,69
3493344236243,50
7003782553924,55
9755030315615,50
2242428723582,51
8685440717252,59
2038577964052,58
8103469411041,42
6256368883023,60
6695864015782,67
9220909785216,60
1304851064905,46
8504233475979,66
1347147463009,49
7053431720454,45
2008902406469,50
3397386462895,73
3678465767109,69
3359824761917,65
3457615426282,55
2455912754661,57
3059121427381,46
8078318804797,70
8127535705484,59
7870752339255,63
6559549438674,75
5175266787346,67
5320699445672,62
5827892251127,59
5568369956849,83
1320124934884,49
6680555001807,51
9901973855218,67
9721687057384,67
8620317636684,60
1042850292841,46
2218365429139,55
1079163289305,54
5262554995463,65
6639960632327,62
6079973571658,73
3504476619321,51
1618413069092,50
8736874970235,69
4988433959219,74
5389890467747,77
6628475922383,65
9112654708225,52
3838629020164,52
3662857770182,62
3202082452618,43
1878762362472,63
6580405653973,61
7168418992557,72
8271889012552,58
2813964131728,55
5320425690410,41
8951698250792,71
4050668908159,61
1315138000490,35
4452806155441,49
2802748039146,54
7230353143094,44
2781566437261,58
3675491764345,64
6173277716253,57
8283229915800,57
6046244543361,48
1823577690764,65
7268264352523,55
9498247656877,82
9348029313547,58
5256954836038,64
6444160195733,53
1356473010300,33
1170114773882,50
8957601585938,74
5359119734353,58
6971349943981,73
5918560876201,58
3763144219210,43
4026162123791,44
5416743640727,56
3253032879680,56
6482930945360,59
2327031745333,43
3795020430318,45
5391118212051,39
7304700684153,48
2483324713793,56
8958184398729,81
1765815876545,68
5255177501895,60
7184937835188,72
4881094074991,64
7947905430655,64
9252469799924,77
5565329020983,57
4047213225969,54
6997286785601,74
8284612866251,59
1556854885307,65
8718504426753,60
2227759365319,61
7002754770428,53
1125420975102,39
8876837814711,69
7389453367579,76
3378907348083,63
4174392354956,62
4115780279348,59
8481449312341,52
2980844790632,62
7125078254840,53
5809896714435,69
9522512364461,50
4220563797905,59
3307029016310,35
9930604205345,50
7159147929984,75
1586058545390,59
3691234810187,53
3134388324937,58
3285677136585,66
8833731094730,56
5993749892623,76
9115527131748,54
2048660962554,57
4646949705938,74
2720850935769,63
1897933082938,70
7614676879097,77
5178042136488,57
5133465720684,54
3851375138461,55
3117623118918,51
9651148640477,62
5901723280938,57
4937224226793,60
6157514854738,64
1212356167744,49
2321347638507,51
2364236927923,58
3314673207375,51
6173907710171,50
6110574780763,55
7140214511104,31
1637185676946,69
6649240981775,68
5939149067185,67
3020055492281,41
8024321194533,45
3316646937111,51
1621006408329,42
1262375198799,69
6431548795928,71
2810032797330,45
4792787351098,70
1601519530048,43
4390446106785,57
9858843316302,60
6951869106673,67
5518044801185,50
5833907352214,52
8860700794046,59
8743306585095,63
3937129503863,59
4779215968008,66
4192780598774,71
6640153169242,49
8648849490523,70
8773333467759,72
8339213169918,63
6707863552204,55
8855816245450,61
5466734285261,59
4771803063888,63
2969402097240,54
5409220828410,45
5097476882253,66
7954225715633,59
1783344667000,49
6420082498374,57
9667292469951,75
5170400038587,48
5885578526934,75
3276420954764,59
4903846487030,56
8010080502029,35
8869220999696,83
8934572643991,70
2898729633037,67
8068308610833,54
6804665538578,71
3040555976774,62
7645558831819,70
9138360212803,46
7038604684846,64
4013692007082,42
7864369461714,66
2894310926190,54
5702366033094,48
7128797549508,72
2335156038677,56
8745763412342,56
5913080381128,49
3387646856283,69
3841535291275,55
3347043930666,54
1244849807331,54
5635159039196,62
9858884978708,89
7115258131235,44
8787144788432,71
4765168646256,66
1208527992382,58
2262404406316,40
5346202728547,55
2192170252674,48
4982011377221,47
3834989270289,72
1073944505265,51
3245630451957,54
5050516909805,53
1133123925596,50
3259986125927,68
8522266901376,57
6701917058642,56
7976240789501,65
2632578004251,45
8923267119242,56
7833392911660,58
1447355414985,60
4083570178495,61
8366143505161,49
2801494024735,49
9013622101810,34
3759048185789,74
2600962131422,38
7593067742997,75
5165678184557,68
9092476146673,64
7004086255493,53
3782136772599,69
9039468333269,65
7614834857708,68
9287970444301,58
9538893494546,77
1755601479154,55
3284015846493,57
2286766329284,65
8226400585881,57
1852078147182,54
8930052425429,53
9166882353041,56
3145548551457,57
3320163613662,42
2850600482023,40
4092033162587,50
9774591848546,77
2250635437399,58
4996802542799,74
6373868963326,70
9983145090892,67
3273642365852,56
2636260610140,37
8038213347808,55
7383347376877,73
2570595719005,55
7471720687290,60
2430130572280,37
6960115594754,62
6182455969233,63
4472415135086,50
4840516441997,62
5133323214019,37
6862257600976,64
1297378208357,62
4831803589251,57
2741915366557,61
9621962771963,68
8354992938712,70
2663808991790,68
3763801720294,52
3933473995946,74
9217492195083,60
3039512355515,47
7428127165777,64
8231698321326,54
8212393212185,47
8532678654470,65
2081089247267,56
9682607338477,70
3105428890081,49
9070606600300,37
9679354465865,77
9514166767833,66
6573494340900,54
4803100827961,49
7551675261803,56
7980238491465,66
5739628797307,73
4971829315697,71
8814594569537,74
3307419675328,58
6647005530719,53
7452082554775,61
1347299717524,61
1304832791626,52
1423859565977,71
3909833181535,58
9128868281175,66
4700039778398,65
4713556211193,48
7520435435792,56
4044280621693,49
8726894778103,70
2192033044371,39
2216766471588,63
7880190062460,51
7583853670033,58
3594535368487,70
6065313280477,52
1998681791470,70
4276248507497,65
8879636277720,72
4481043628995,63
5186523903233,50
5752065259060,52
7098254723641,58
6822055761715,55
1978645482541,64
2002571882485,52
5935064783707,64
3793411971170,53
3147520891430,47
4652328245980,58
4147197630921,54
3581848906215,60
3515000914893,48
7046467666576,70
5537233494668,65
3774076825468,67
4693679627993,80
7659416752103,56
6167172273892,61
6060709151736,51
9371147701518,54
6645668300333,53
8636259031580,56
1975447795833,72
7321990641914,56
9626521115581,52
2697742755384,69
8661570300819,54
6576327658679,77
2154506868166,58
2160119546457,51
4486330679753,65
1795801575031,52
1795107185146,55
8591715458193,66
1413594684810,54
7739070467043,57
9246297579207,69
3776019098748,69
5049075874448,65
9064985975771,77
9999917806580,80
8172610205073,42
5507078680975,67
4789237130293,58
3028537841755,58
5689176944968,82
9466057988009,71
7998823352876,77
5984370285591,66
5810765174150,50
5696652656630,65
5641248345478,61
8339458943120,59
3552586649822,65
9827823131877,66
1424246232681,45
2589664286896,79
5887493855259,78
5375317175734,58
7885276378884,81
5172565167542,56
7415325887676,69
7850654816127,60
2909003344937,53
2397106735794,63
6648728727359,74
7408605522113,44
4571043713825,50
3024921304803,39
6166165740732,54
2457838747800,63
4622324877733,58
2672306097158,56
9701950164165,54
6595111891627,61
5139017296945,61
9609225211000,37
5618337909843,66
7033387025767,58
4445704518881,59
9765904784871,75
6115482708738,60
1866969047161,64
1616317485226,52
5092790485092,60
7234690368949,70
1328659594386,69
8573106286776,66
3226647253935,57
4276696947307,70
9201337391990,56
5807327644536,60
9908454703085,62
9979878233840,77
5071075130891,47
8462581255674,63
8329765691377,73
8559999081839,83
2114914691300,41
3078992219820,60
7442006732539,52
1774989631436,68
3935119457981,65
8395259361794,71
4204847336380,52
6984458399889,90
9689894713417,76
4708976159557,73
3018982072586,59
2882659396202,62
9550493150171,50
9114001623235,37
4997754424662,69
7316708401919,56
8927013933678,66
6343375225330,46
5959329721219,64
8532511953229,55
4371030476177,50
5820049661904,54
7299052207837,61
9648586877372,80
7566720506966,65
1605325701544,43
6083674163411,50
2441148110048,38
4808193493567,67
8324638108860,57
8490799591441,70
8601569592117,60
8720375835984,69
9778077843789,84
3765047109670,55
4069689171247,64
9613771277814,63
7469789392516,76
2865500654104,46
5043309513560,44
6352113579810,51
3063258046394,53
4367201462753,50
4399950905503,61
6960050754558,60
6069265286146,61
6967177241641,61
1900302463866,48
7823484765923,68
1011281708194,43
3124148345256,48
8919638562903,69
7318517242226,50
9220916634180,51
5184110038330,37
9210385782057,57
1840157320098,48
3693997185203,65
3653406025770,48
2241175791998,65
2662723474909,61
8008107010469,44
9231266260925,53
9997884764305,79
5255244733399,61
5282952876615,66
9742408088817,66
2536688898861,78
5946911503631,53
2858753972282,68
7070079944208,57
6365971761298,70
1233102873088,46
8323196417976,66
3490003304280,36
8333963690809,67
2356404104263,40
6297490291367,65
9644955994148,77
6189366052822,58
6812581010542,43
3437556042432,48
4349400323439,48
2342720418156,45
2749285833004,55
9264498289784,80
9335811712514,50
3079988160787,73
5881474184604,60
8697988368078,87
4947459818062,67
4305809930769,63
7069217057218,55
1895209812033,51
6865747354872,72
3157514103220,34
4109043778031,47
9116976993388,79
9524594544368,68
9332137959722,62
2904299770850,62
5266149193343,56
3667170583378,64
4520016171656,44
1089597164134,58
8426581405293,57
3152337198564,57
6671127031584,51
1042111290274,34
5437773279202,58
1118040231835,37
7907773194187,70
4724009446428,54
7886941369434,72
8268576530751,63
4412792403084,48
5928902058098,65
4342325982144,51
7208229941060,50
6198160983935,68
3546213149008,46
7603500401287,43
1703214583735,49
5501245766037,51
9861675852628,73
5093976053594,65
8905082685713,62
7009336894429,64
3790723288461,60
6832853293594,67
3768923135116,55
8380399884357,75
3694958264294,71
9912089768072,68
1333424570442,42
9659994909539,86
5454507298096,64
9831797208176,68
1022289258920,50
7477460196945,69
1774277670770,62
4646770778122,61
2333817851851,55
2381575977071,62
6189716302906,58
6250652302888,55
9818476676633,74
3082590160607,47
9628380248007,57
7543547622751,58
4320023156910,36
3250434198284,53
3997944078833,74
1635302763057,48
6262954797919,76
4036050535919,50
1240001799788,56
5742831405659,59
7550387241224,50
2447763424922,56
9935300850136,52
9897072839985,84
6394234647915,63
5298121829098,64
5718086484164,62
1716625195481,56
1574943529876,70
6361227101939,50
9620001155690,44
6033863770347,57
7622646800334,51
5151369791023,52
2920096268886,66
9173821788873,72
6960840741892,64
6955881910057,64
3442683614995,64
7354268566296,69
5432609416192,52
3649942925573,68
4823299879471,73
8640091632408,51
3149885012667,60
1893241143478,55
5697190330652,56
9555516342602,53
5826721848020,53
5469223709593,64
2759976104218,61
3093036044446,46
4611018570969,57
7491030821103,39
5202787451548,58
9871929071701,61
9743644480014,54
2950998280664,68
4828978399192,79
5672880885957,78
2011407292654,43
9340105313251,37
8723270011308,42
4229347619979,72
5780220123304,37
2962719246201,51
9284533538751,63
2396180595620,56
5293340646202,46
1797981220646,62
3160006961673,48
4925372887073,65
4628916409436,62
2255478271388,62
5028681666790,64
1488102436206,45
2861696559890,74
7827599975901,78
9628716411899,71
2113771513817,47
3760584310118,47
8686277188934,77
5627016073807,52
1851667148780,62
6974634708884,74
1516889966704,70
3766654773014,59
4110095866227,51
4516794872772,69
7612165863961,61
2283012323027,35
8195955625397,74
8624707828397,71
4982295059739,72
4728529001952,54
1301962128429,48
9409176716333,59
2095672513242,48
1912439435016,48
8730023293718,53
8986431699325,73
1839512215875,57
6613004489605,52
7748421857505,63
6914089915108,61
9855173075709,66
6245847358939,73
1682734079385,63
1742275291739,59
2350495007436,48
8992640216353,58
6088212785127,57
8414112069311,41
9394298388635,77
2197551087347,59
5184123529061,47
2863748031216,51
7985823240818,65
7560719507301,51
6995655668264,77
4791415582981,64
2162478493543,58
2572119313257,48
1116710555723,44
2863564981811,62
8413505656499,65
8196750529086,66
5518636633637,62
5544686169549,72
6507026753761,55
3593515351772,56
9518615993389,76
6316103194897,58
6139461377115,54
8814707841749,68
1678705770095,62
9280808007113,47
7230078672416,53
2040373197195,51
1961132260374,45
6765041371220,44
9136431125250,42
3517561248590,56
1987608269907,72
4232194934295,57
1761193531818,54
2301009370539,42
7796495488622,77
7444374599583,72
3841468929636,69
6799818500839,73
6861690090331,52
6781479148116,63
6160122566435,47
8570735039150,53
3470503903657,52
8465678222515,61
3378329896915,73
4927173484104,54
5769298088531,71
5516179502737,58
7067117319302,47
6880019215534,52
2672433679285,64
5097321402545,47
2966287382586,72
3932602092293,50
9802001317870,46
1681292340461,47
7036347125887,61
2883017452124,47
2648910588801,60
5254870288741,61
9645473359379,74
5254874778838,76
2298373927771,67
8961514653511,55
7433112652670,47
7615458355448,65
7000453831370,41
8249559357011,59
8320808815995,66
6453214245743,50
3630179881352,56
1575900825662,56
7046575697841,69
4642183603328,50
4948793689704,78
6092579936643,69
6047844152702,50
6472401910565,50
9978833002733,62
7954001003165,41
4143328694704,55
9368024729055,60
4952043153966,57
4689193158028,64
5508544880014,52
8620630110991,46
9591767980486,79
7846670429401,58
6058098742076,62
5683223533891,58
9608700624135,51
1344017002884,42
4214977084418,59
7871069380666,67
2139966893678,77
9985705827668,80
1963082727784,64
9786026784514,67
1617642397432,55
4518232746421,49
9330155213217,42
1888089444557,71
7715140096885,61
1977455887958,83
6800404185382,49
4775808536053,61
9753141503092,49
4094313386935,58
2773864260491,59
6904525343311,46
4186746181606,58
4664273862167,62
3794823598026,66
9116643173794,61
8652704360977,64
4884651155960,62
9555795654240,66
2859282638007,60
5175287651692,64
8473472699755,76
2490472921178,56
9442158703613,53
7510144102630,34
1717186052879,62
1149562531674,54
7494721452785,65
9231226186694,59
2320787614443,51
8172594859988,83
3485044780659,63
9929596862954,83
9762150996315,63
1400952247922,47
3857000327793,54
4091421284267,50
8268386865729,78
2515206214874,47
2993661946897,79
3780024804616,49
3124231538327,44
1068409257737,59
